종목코드,종목명,날짜,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,누적체결매수수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율
A000145,하이트진로홀딩스우,20210617,1431,20400.0,20400.0,20400.0,20400.0,0.0,571.0,11650000.0,0.0,4184.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1401,20500.0,20500.0,20500.0,20500.0,0.0,133.0,2730000.0,0.0,3613.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1331,20500.0,20500.0,20500.0,20500.0,0.0,222.0,4550000.0,0.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1301,20500.0,20500.0,20500.0,20500.0,0.0,328.0,6720000.0,0.0,3258.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1231,20400.0,20400.0,20400.0,20400.0,0.0,211.0,4310000.0,0.0,2930.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1201,20500.0,20500.0,20500.0,20500.0,0.0,355.0,7280000.0,0.0,2719.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1131,20550.0,20550.0,20550.0,20550.0,0.0,182.0,3740000.0,0.0,2364.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1101,20700.0,20700.0,20700.0,20700.0,0.0,200.0,4140000.0,0.0,2182.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1031,20550.0,20550.0,20550.0,20550.0,0.0,306.0,6280000.0,0.0,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1001,20700.0,20700.0,20700.0,20700.0,0.0,1057.0,21880000.0,0.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,931,20550.0,20550.0,20550.0,20550.0,0.0,419.0,8610000.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
